IMmedia,IMcohen,IMNNI,IMrazon,IMreg,IMrazonA,IMregA,IMRHD,fecha_num,mice_cart,mice_pmm
76.18068887634105,52.211555849316795,37,76.19840020735339,76.19840020735339,68.58499792148064,56.86128409806099,88,44639.28472222222,76.18068887634105,76.18068887634105
37,37,37,37,37,37,37,37,44639.29861111111,37,37
38,38,38,38,38,38,38,38,44639.3125,38,38
39,39,39,39,39,39,39,39,44639.32638888889,39,39
48,48,48,48,48,48,48,48,44639.34027777778,48,48
51,51,51,51,51,51,51,51,44639.354166666664,51,51
52,52,52,52,52,52,52,52,44639.368055555555,52,52
55,55,55,55,55,55,55,55,44639.381944444445,55,55
60,60,60,60,60,60,60,60,44639.395833333336,60,60
61,61,61,61,61,61,61,61,44639.40972222222,61,61
64,64,64,64,64,64,64,64,44639.42361111111,64,64
66,66,66,66,66,66,66,66,44639.4375,66,66
66,66,66,66,66,66,66,66,44639.45138888889,66,66
68,68,68,68,68,68,68,68,44639.46527777778,68,68
71,71,71,71,71,71,71,71,44639.479166666664,71,71
75,75,75,75,75,75,75,75,44639.493055555555,75,75
78,78,78,78,78,78,78,78,44639.506944444445,78,78
79,79,79,79,79,79,79,79,44639.520833333336,79,79
81,81,81,81,81,81,81,81,44639.53472222222,81,81
82,82,82,82,82,82,82,82,44639.54861111111,82,82
83,83,83,83,83,83,83,83,44639.5625,83,83
84,84,84,84,84,84,84,84,44639.57638888889,84,84
85,85,85,85,85,85,85,85,44639.59027777778,85,85
85,85,85,85,85,85,85,85,44639.604166666664,85,85
85,85,85,85,85,85,85,85,44639.618055555555,85,85
85,85,85,85,85,85,85,85,44639.631944444445,85,85
87,87,87,87,87,87,87,87,44639.645833333336,87,87
87,87,87,87,87,87,87,87,44639.65972222222,87,87
88,88,88,88,88,88,88,88,44639.67361111111,88,88
88,88,88,88,88,88,88,88,44639.6875,88,88
88,88,88,88,88,88,88,88,44639.70138888889,88,88
90,90,90,90,90,90,90,90,44639.71527777778,90,90
89,89,89,89,89,89,89,89,44639.729166666664,89,89
89,89,89,89,89,89,89,89,44639.743055555555,89,89
89,89,89,89,89,89,89,89,44639.756944444445,89,89
89,89,89,89,89,89,89,89,44639.770833333336,89,89
89,89,89,89,89,89,89,89,44639.78472222222,89,89
89,89,89,89,89,89,89,89,44639.79861111111,89,89
90,90,90,90,90,90,90,90,44639.8125,90,90
90,90,90,90,90,90,90,90,44639.82638888889,90,90
91,91,91,91,91,91,91,91,44639.84027777778,91,91
91,91,91,91,91,91,91,91,44639.854166666664,91,91
92,92,92,92,92,92,92,92,44639.868055555555,92,92
92,92,92,92,92,92,92,92,44639.881944444445,92,92
92,92,92,92,92,92,92,92,44639.895833333336,92,92
91,91,91,91,91,91,91,91,44639.90972222222,91,91
91,91,91,91,91,91,91,91,44639.92361111111,91,91
76.18068887634105,52.211555849316795,91,76.1995144864613,76.1995144864613,81.36467524322703,51.79250391175779,59,44639.9375,76.18068887634105,76.18068887634105
90,90,90,90,90,90,90,90,44639.95138888889,90,90
83,83,83,83,83,83,83,83,44639.96527777778,83,83
72,72,72,72,72,72,72,72,44639.979166666664,72,72
73,73,73,73,73,73,73,73,44639.993055555555,73,73
63,63,63,63,63,63,63,63,44640.006944444445,63,63
76.18068887634105,52.211555849316795,56,76.19965673485805,76.19965673485805,60.12363646372826,54.26721198835246,52,44640.020833333336,76.18068887634105,76.18068887634105
56,56,56,56,56,56,56,56,44640.03472222222,56,56
56,56,56,56,56,56,56,56,44640.04861111111,56,56
48,48,48,48,48,48,48,48,44640.0625,48,48
52,52,52,52,52,52,52,52,44640.07638888889,52,52
46,46,46,46,46,46,46,46,44640.09027777778,46,46
44,44,44,44,44,44,44,44,44640.104166666664,44,44
45,45,45,45,45,45,45,45,44640.118055555555,45,45
47,47,47,47,47,47,47,47,44640.131944444445,47,47
45,45,45,45,45,45,45,45,44640.145833333336,45,45
49,49,49,49,49,49,49,49,44640.15972222222,49,49
45,45,45,45,45,45,45,45,44640.17361111111,45,45
45,45,45,45,45,45,45,45,44640.1875,45,45
41,41,41,41,41,41,41,41,44640.20138888889,41,41
38,38,38,38,38,38,38,38,44640.21527777778,38,38
40,40,40,40,40,40,40,40,44640.229166666664,40,40
38,38,38,38,38,38,38,38,44640.243055555555,38,38
38,38,38,38,38,38,38,38,44640.256944444445,38,38
38,38,38,38,38,38,38,38,44640.270833333336,38,38
39,39,39,39,39,39,39,39,44640.28472222222,39,39
36,36,36,36,36,36,36,36,44640.29861111111,36,36
41,41,41,41,41,41,41,41,44640.3125,41,41
42,42,42,42,42,42,42,42,44640.32638888889,42,42
47,47,47,47,47,47,47,47,44640.34027777778,47,47
76.18068887634105,52.211555849316795,47,76.20022572844505,76.20022572844505,75.02540346884265,53.346391321344484,45,44640.354166666664,76.18068887634105,76.18068887634105
52,52,52,52,52,52,52,52,44640.368055555555,52,52
54,54,54,54,54,54,54,54,44640.381944444445,54,54
58,58,58,58,58,58,58,58,44640.395833333336,58,58
62,62,62,62,62,62,62,62,44640.40972222222,62,62
63,63,63,63,63,63,63,63,44640.42361111111,63,63
64,64,64,64,64,64,64,64,44640.4375,64,64
66,66,66,66,66,66,66,66,44640.45138888889,66,66
67,67,67,67,67,67,67,67,44640.46527777778,67,67
68,68,68,68,68,68,68,68,44640.479166666664,68,68
69,69,69,69,69,69,69,69,44640.493055555555,69,69
72,72,72,72,72,72,72,72,44640.506944444445,72,72
78,78,78,78,78,78,78,78,44640.520833333336,78,78
80,80,80,80,80,80,80,80,44640.53472222222,80,80
81,81,81,81,81,81,81,81,44640.54861111111,81,81
81,81,81,81,81,81,81,81,44640.5625,81,81
83,83,83,83,83,83,83,83,44640.57638888889,83,83
83,83,83,83,83,83,83,83,44640.59027777778,83,83
84,84,84,84,84,84,84,84,44640.604166666664,84,84
85,85,85,85,85,85,85,85,44640.618055555555,85,85
86,86,86,86,86,86,86,86,44640.631944444445,86,86
86,86,86,86,86,86,86,86,44640.645833333336,86,86
86,86,86,86,86,86,86,86,44640.65972222222,86,86
88,88,88,88,88,88,88,88,44640.67361111111,88,88
87,87,87,87,87,87,87,87,44640.6875,87,87
88,88,88,88,88,88,88,88,44640.70138888889,88,88
88,88,88,88,88,88,88,88,44640.71527777778,88,88
88,88,88,88,88,88,88,88,44640.729166666664,88,88
88,88,88,88,88,88,88,88,44640.743055555555,88,88
89,89,89,89,89,89,89,89,44640.756944444445,89,89
90,90,90,90,90,90,90,90,44640.770833333336,90,90
90,90,90,90,90,90,90,90,44640.78472222222,90,90
91,91,91,91,91,91,91,91,44640.79861111111,91,91
91,91,91,91,91,91,91,91,44640.8125,91,91
92,92,92,92,92,92,92,92,44640.82638888889,92,92
92,92,92,92,92,92,92,92,44640.84027777778,92,92
91,91,91,91,91,91,91,91,44640.854166666664,91,91
76.18068887634105,52.211555849316795,91,76.2011029268917,76.2011029268917,38.33914676485665,70.43289641176757,68,44640.868055555555,76.18068887634105,76.18068887634105
91,91,91,91,91,91,91,91,44640.881944444445,91,91
91,91,91,91,91,91,91,91,44640.895833333336,91,91
91,91,91,91,91,91,91,91,44640.90972222222,91,91
91,91,91,91,91,91,91,91,44640.92361111111,91,91
76.18068887634105,52.211555849316795,91,76.20122146722233,76.20122146722233,68.58961568889171,59.66866130325056,90,44640.9375,76.18068887634105,76.18068887634105
76.18068887634105,52.211555849316795,91,76.20124517528846,76.20124517528846,105.17221774507713,85.45814096432633,87,44640.95138888889,76.18068887634105,76.18068887634105
76.18068887634105,52.211555849316795,91,76.20126888335459,76.20126888335459,87.4431727753151,99.42484834960338,93,44640.96527777778,76.18068887634105,76.18068887634105
76.18068887634105,52.211555849316795,91,76.20129259142071,76.20129259142071,65.43174719082408,94.64011532756908,80,44640.979166666664,76.18068887634105,76.18068887634105
76.18068887634105,52.211555849316795,91,76.20131629948683,76.20131629948683,93.70064050064128,79.8103682647728,56,44640.993055555555,76.18068887634105,76.18068887634105
76.18068887634105,52.211555849316795,58,76.20134000755296,76.20134000755296,109.56387425000273,74.436311014027,58,44641.006944444445,76.18068887634105,76.18068887634105
76.18068887634105,52.211555849316795,58,76.2013637156191,76.2013637156191,102.8932850432055,53.66328907808925,50,44641.020833333336,76.18068887634105,76.18068887634105
76.18068887634105,52.211555849316795,58,76.2013874236852,76.2013874236852,94.7663986190453,52.71752111222605,84,44641.03472222222,76.18068887634105,76.18068887634105
76.18068887634105,52.211555849316795,58,76.20141113175133,76.20141113175133,71.65362088187507,65.63239665416847,76,44641.04861111111,76.18068887634105,76.18068887634105
58,58,58,58,58,58,58,58,44641.0625,58,58
55,55,55,55,55,55,55,55,44641.07638888889,55,55
60,60,60,60,60,60,60,60,44641.09027777778,60,60
76.18068887634105,52.211555849316795,60,76.20150596401584,76.20150596401584,52.2094200146817,51.559885527233035,87,44641.104166666664,76.18068887634105,76.18068887634105
76.18068887634105,52.211555849316795,60,76.20152967208196,76.20152967208196,50.610471894403126,67.53465862704309,67,44641.118055555555,76.18068887634105,76.18068887634105
76.18068887634105,52.211555849316795,53,76.20155338014808,76.20155338014808,78.0496789026595,93.01852783539027,84,44641.131944444445,76.18068887634105,76.18068887634105
53,53,53,53,53,53,53,53,44641.145833333336,53,53
52,52,52,52,52,52,52,52,44641.15972222222,52,52
47,47,47,47,47,47,47,47,44641.17361111111,47,47
45,45,45,45,45,45,45,45,44641.1875,45,45
45,45,45,45,45,45,45,45,44641.20138888889,45,45
43,43,43,43,43,43,43,43,44641.21527777778,43,43
42,42,42,42,42,42,42,42,44641.229166666664,42,42
44,44,44,44,44,44,44,44,44641.243055555555,44,44
42,42,42,42,42,42,42,42,44641.256944444445,42,42
40,40,40,40,40,40,40,40,44641.270833333336,40,40
34,34,34,34,34,34,34,34,44641.28472222222,34,34
30,30,30,30,30,30,30,30,44641.29861111111,30,30
33,33,33,33,33,33,33,33,44641.3125,33,33
42,42,42,42,42,42,42,42,44641.32638888889,42,42
52,52,52,52,52,52,52,52,44641.34027777778,52,52
54,54,54,54,54,54,54,54,44641.354166666664,54,54
55,55,55,55,55,55,55,55,44641.368055555555,55,55
59,59,59,59,59,59,59,59,44641.381944444445,59,59
60,60,60,60,60,60,60,60,44641.395833333336,60,60
62,62,62,62,62,62,62,62,44641.40972222222,62,62
63,63,63,63,63,63,63,63,44641.42361111111,63,63
65,65,65,65,65,65,65,65,44641.4375,65,65
67,67,67,67,67,67,67,67,44641.45138888889,67,67
69,69,69,69,69,69,69,69,44641.46527777778,69,69
71,71,71,71,71,71,71,71,44641.479166666664,71,71
72,72,72,72,72,72,72,72,44641.493055555555,72,72
73,73,73,73,73,73,73,73,44641.506944444445,73,73
76,76,76,76,76,76,76,76,44641.520833333336,76,76
79,79,79,79,79,79,79,79,44641.53472222222,79,79
80,80,80,80,80,80,80,80,44641.54861111111,80,80
82,82,82,82,82,82,82,82,44641.5625,82,82
84,84,84,84,84,84,84,84,44641.57638888889,84,84
84,84,84,84,84,84,84,84,44641.59027777778,84,84
85,85,85,85,85,85,85,85,44641.604166666664,85,85
86,86,86,86,86,86,86,86,44641.618055555555,86,86
86,86,86,86,86,86,86,86,44641.631944444445,86,86
87,87,87,87,87,87,87,87,44641.645833333336,87,87
88,88,88,88,88,88,88,88,44641.65972222222,88,88
87,87,87,87,87,87,87,87,44641.67361111111,87,87
88,88,88,88,88,88,88,88,44641.6875,88,88
88,88,88,88,88,88,88,88,44641.70138888889,88,88
89,89,89,89,89,89,89,89,44641.71527777778,89,89
90,90,90,90,90,90,90,90,44641.729166666664,90,90
91,91,91,91,91,91,91,91,44641.743055555555,91,91
92,92,92,92,92,92,92,92,44641.756944444445,92,92
93,93,93,93,93,93,93,93,44641.770833333336,93,93
91,91,91,91,91,91,91,91,44641.78472222222,91,91
90,90,90,90,90,90,90,90,44641.79861111111,90,90
91,91,91,91,91,91,91,91,44641.8125,91,91
90,90,90,90,90,90,90,90,44641.82638888889,90,90
90,90,90,90,90,90,90,90,44641.84027777778,90,90
90,90,90,90,90,90,90,90,44641.854166666664,90,90
91,91,91,91,91,91,91,91,44641.868055555555,91,91
91,91,91,91,91,91,91,91,44641.881944444445,91,91
92,92,92,92,92,92,92,92,44641.895833333336,92,92
91,91,91,91,91,91,91,91,44641.90972222222,91,91
90,90,90,90,90,90,90,90,44641.92361111111,90,90
76.18068887634105,52.211555849316795,90,76.20292844798337,76.20292844798337,67.89966072406175,41.19947186126411,89,44641.9375,76.18068887634105,76.18068887634105
76.18068887634105,52.211555849316795,76,76.20295215604949,76.20295215604949,53.3918484224385,76.64377833837361,63,44641.95138888889,76.18068887634105,76.18068887634105
76.18068887634105,52.211555849316795,76,76.20297586411563,76.20297586411563,61.94058222760421,63.295115720090514,92,44641.96527777778,76.18068887634105,76.18068887634105
76,76,76,76,76,76,76,76,44641.979166666664,76,76
77,77,77,77,77,77,77,77,44641.993055555555,77,77
76.18068887634105,52.211555849316795,77,76.203046988314,76.203046988314,56.7877207973508,60.55611299263313,90,44642.006944444445,76.18068887634105,76.18068887634105
76.18068887634105,52.211555849316795,54,76.20307069638012,76.20307069638012,71.921359745776,55.292530482995105,89,44642.020833333336,76.18068887634105,76.18068887634105
76.18068887634105,52.211555849316795,54,76.20309440444625,76.20309440444625,80.29396908630952,73.61853408631242,79,44642.03472222222,76.18068887634105,76.18068887634105
54,54,54,54,54,54,54,54,44642.04861111111,54,54
52,52,52,52,52,52,52,52,44642.0625,52,52
53,53,53,53,53,53,53,53,44642.07638888889,53,53
55,55,55,55,55,55,55,55,44642.09027777778,55,55
59,59,59,59,59,59,59,59,44642.104166666664,59,59
62,62,62,62,62,62,62,62,44642.118055555555,62,62
62,62,62,62,62,62,62,62,44642.131944444445,62,62
64,64,64,64,64,64,64,64,44642.145833333336,64,64
63,63,63,63,63,63,63,63,44642.15972222222,63,63
62,62,62,62,62,62,62,62,44642.17361111111,62,62
49,49,49,49,49,49,49,49,44642.1875,49,49
49,49,49,49,49,49,49,49,44642.20138888889,49,49
46,46,46,46,46,46,46,46,44642.21527777778,46,46
42,42,42,42,42,42,42,42,44642.229166666664,42,42
48,48,48,48,48,48,48,48,44642.243055555555,48,48
46,46,46,46,46,46,46,46,44642.256944444445,46,46
44,44,44,44,44,44,44,44,44642.270833333336,44,44
52,52,52,52,52,52,52,52,44642.28472222222,52,52
52,52,52,52,52,52,52,52,44642.29861111111,52,52
53,53,53,53,53,53,53,53,44642.3125,53,53
56,56,56,56,56,56,56,56,44642.32638888889,56,56
58,58,58,58,58,58,58,58,44642.34027777778,58,58
60,60,60,60,60,60,60,60,44642.354166666664,60,60
63,63,63,63,63,63,63,63,44642.368055555555,63,63
65,65,65,65,65,65,65,65,44642.381944444445,65,65
65,65,65,65,65,65,65,65,44642.395833333336,65,65
68,68,68,68,68,68,68,68,44642.40972222222,68,68
70,70,70,70,70,70,70,70,44642.42361111111,70,70
71,71,71,71,71,71,71,71,44642.4375,71,71
72,72,72,72,72,72,72,72,44642.45138888889,72,72
73,73,73,73,73,73,73,73,44642.46527777778,73,73
74,74,74,74,74,74,74,74,44642.479166666664,74,74
75,75,75,75,75,75,75,75,44642.493055555555,75,75
77,77,77,77,77,77,77,77,44642.506944444445,77,77
78,78,78,78,78,78,78,78,44642.520833333336,78,78
78,78,78,78,78,78,78,78,44642.53472222222,78,78
80,80,80,80,80,80,80,80,44642.54861111111,80,80
80,80,80,80,80,80,80,80,44642.5625,80,80
81,81,81,81,81,81,81,81,44642.57638888889,81,81
82,82,82,82,82,82,82,82,44642.59027777778,82,82
82,82,82,82,82,82,82,82,44642.604166666664,82,82
84,84,84,84,84,84,84,84,44642.618055555555,84,84
87,87,87,87,87,87,87,87,44642.631944444445,87,87
87,87,87,87,87,87,87,87,44642.645833333336,87,87
87,87,87,87,87,87,87,87,44642.65972222222,87,87
88,88,88,88,88,88,88,88,44642.67361111111,88,88
88,88,88,88,88,88,88,88,44642.6875,88,88
87,87,87,87,87,87,87,87,44642.70138888889,87,87
89,89,89,89,89,89,89,89,44642.71527777778,89,89
91,91,91,91,91,91,91,91,44642.729166666664,91,91
91,91,91,91,91,91,91,91,44642.743055555555,91,91
91,91,91,91,91,91,91,91,44642.756944444445,91,91
91,91,91,91,91,91,91,91,44642.770833333336,91,91
91,91,91,91,91,91,91,91,44642.78472222222,91,91
92,92,92,92,92,92,92,92,44642.79861111111,92,92
92,92,92,92,92,92,92,92,44642.8125,92,92
92,92,92,92,92,92,92,92,44642.82638888889,92,92
92,92,92,92,92,92,92,92,44642.84027777778,92,92
92,92,92,92,92,92,92,92,44642.854166666664,92,92
89,89,89,89,89,89,89,89,44642.868055555555,89,89
89,89,89,89,89,89,89,89,44642.881944444445,89,89
91,91,91,91,91,91,91,91,44642.895833333336,91,91
91,91,91,91,91,91,91,91,44642.90972222222,91,91
91,91,91,91,91,91,91,91,44642.92361111111,91,91
90,90,90,90,90,90,90,90,44642.9375,90,90
90,90,90,90,90,90,90,90,44642.95138888889,90,90
89,89,89,89,89,89,89,89,44642.96527777778,89,89
83,83,83,83,83,83,83,83,44642.979166666664,83,83
79,79,79,79,79,79,79,79,44642.993055555555,79,79
77,77,77,77,77,77,77,77,44643.006944444445,77,77
84,84,84,84,84,84,84,84,44643.020833333336,84,84
86,86,86,86,86,86,86,86,44643.03472222222,86,86
81,81,81,81,81,81,81,81,44643.04861111111,81,81
82,82,82,82,82,82,82,82,44643.0625,82,82
84,84,84,84,84,84,84,84,44643.07638888889,84,84
82,82,82,82,82,82,82,82,44643.09027777778,82,82
87,87,87,87,87,87,87,87,44643.104166666664,87,87
88,88,88,88,88,88,88,88,44643.118055555555,88,88
87,87,87,87,87,87,87,87,44643.131944444445,87,87
88,88,88,88,88,88,88,88,44643.145833333336,88,88
85,85,85,85,85,85,85,85,44643.15972222222,85,85
86,86,86,86,86,86,86,86,44643.17361111111,86,86
86,86,86,86,86,86,86,86,44643.1875,86,86
88,88,88,88,88,88,88,88,44643.20138888889,88,88
91,91,91,91,91,91,91,91,44643.21527777778,91,91
91,91,91,91,91,91,91,91,44643.229166666664,91,91
90,90,90,90,90,90,90,90,44643.243055555555,90,90
89,89,89,89,89,89,89,89,44643.256944444445,89,89
88,88,88,88,88,88,88,88,44643.270833333336,88,88
89,89,89,89,89,89,89,89,44643.28472222222,89,89
89,89,89,89,89,89,89,89,44643.29861111111,89,89
76.18068887634105,52.211555849316795,86,76.20527554652979,76.20527554652979,59.327658809103895,60.48879081525574,50,44643.3125,76.18068887634105,76.18068887634105
86,86,86,86,86,86,86,86,44643.32638888889,86,86
76.18068887634105,52.211555849316795,86,76.20532296266205,76.20532296266205,75.37646713515242,85.54740636146258,91,44643.34027777778,76.18068887634105,76.18068887634105
76.18068887634105,52.211555849316795,80,76.20534667072818,76.20534667072818,65.47947707650312,65.25520494507424,52,44643.354166666664,76.18068887634105,76.18068887634105
80,80,80,80,80,80,80,80,44643.368055555555,80,80
80,80,80,80,80,80,80,80,44643.381944444445,80,80
82,82,82,82,82,82,82,82,44643.395833333336,82,82
81,81,81,81,81,81,81,81,44643.40972222222,81,81
78,78,78,78,78,78,78,78,44643.42361111111,78,78
78,78,78,78,78,78,78,78,44643.4375,78,78
76,76,76,76,76,76,76,76,44643.45138888889,76,76
75,75,75,75,75,75,75,75,44643.46527777778,75,75
74,74,74,74,74,74,74,74,44643.479166666664,74,74
73,73,73,73,73,73,73,73,44643.493055555555,73,73
72,72,72,72,72,72,72,72,44643.506944444445,72,72
72,72,72,72,72,72,72,72,44643.520833333336,72,72
72,72,72,72,72,72,72,72,44643.53472222222,72,72
71,71,71,71,71,71,71,71,44643.54861111111,71,71
72,72,72,72,72,72,72,72,44643.5625,72,72
73,73,73,73,73,73,73,73,44643.57638888889,73,73
74,74,74,74,74,74,74,74,44643.59027777778,74,74
73,73,73,73,73,73,73,73,44643.604166666664,73,73
73,73,73,73,73,73,73,73,44643.618055555555,73,73
71,71,71,71,71,71,71,71,44643.631944444445,71,71
70,70,70,70,70,70,70,70,44643.645833333336,70,70
70,70,70,70,70,70,70,70,44643.65972222222,70,70
71,71,71,71,71,71,71,71,44643.67361111111,71,71
72,72,72,72,72,72,72,72,44643.6875,72,72
72,72,72,72,72,72,72,72,44643.70138888889,72,72
72,72,72,72,72,72,72,72,44643.71527777778,72,72
73,73,73,73,73,73,73,73,44643.729166666664,73,73
73,73,73,73,73,73,73,73,44643.743055555555,73,73
74,74,74,74,74,74,74,74,44643.756944444445,74,74
