fecha_num,Hum_missForest,Tem_missForest
44638.243055555555,48,20.28
44638.256944444445,50,19.61
44638.270833333336,46,20.72
44638.28472222222,47,20.22
44638.29861111111,47,20.28
44638.3125,48,20.22
44638.32638888889,52,18.78
44638.34027777778,60,16.28
44638.354166666664,63,15.78
44638.368055555555,64,15.5
44638.381944444445,65,15.22
44638.395833333336,66,15
44638.40972222222,69,14.78
44638.42361111111,69,14.28
44638.4375,71,14.11
44638.45138888889,72,14.11
44638.46527777778,80.23250000000002,13.118902143589098
44638.479166666664,82.0313225108225,12.719190201000693
44638.493055555555,83.72333333333331,12.209295361549922
44638.506944444445,80,12.5
44638.520833333336,82,12.22
44638.53472222222,84,11.78
44638.54861111111,85,11.28
44638.5625,87,10.78
44638.57638888889,88,10.61
44638.59027777778,89,10.39
44638.604166666664,89,10.28
44638.618055555555,90,10.28
44638.631944444445,89,10.22
44638.645833333336,90,10.39
44638.65972222222,88,10.39
44638.67361111111,88,10.11
44638.6875,89,9.61
44638.70138888889,90,9.11
44638.71527777778,91,9
44638.729166666664,93,9.61
44638.743055555555,92,9.39
44638.756944444445,92,8.72
44638.770833333336,92,8.39
44638.78472222222,92,8.22
44638.79861111111,93,8.28
44638.8125,93,8.39
44638.82638888889,94,8.89
44638.84027777778,92,9.11
44638.854166666664,92,9.22
44638.868055555555,91,9.11
44638.881944444445,91,9.22
44638.895833333336,91,8.28
44638.90972222222,90,8.28
44638.92361111111,90,7.72
44638.9375,78.51816666666667,12.902588021978026
44638.95138888889,91,8.28
44638.96527777778,82,10.78
44638.979166666664,72,11.72
44638.993055555555,69,12.11
44639.006944444445,81.52833333333334,11.960079089889575
44639.020833333336,80.78465584415584,12.951398850582963
44639.03472222222,80.88965584415584,12.976398850582964
44639.04861111111,78.9012619047619,13.332628021978028
44639.0625,77.92013247863248,13.538804722222231
44639.07638888889,77.65763247863248,13.538804722222231
44639.09027777778,77.677632478632475,13.538804722222231
44639.104166666664,77.7109658119658,13.538804722222231
44639.118055555555,77.74096581196581,13.538804722222231
44639.131944444445,76.17316666666666,13.392258756613755
44639.145833333336,79.52533333333334,13.126657699144655
44639.15972222222,80.7825,13.20799885058296
44639.17361111111,80.7825,13.20799885058296
44639.1875,80.665,13.20799885058296
44639.20138888889,79.5871626984127,13.126657699144655
44639.21527777778,80.8196626984127,13.24299885058296
44639.229166666664,78.10811832611833,13.83320472222223
44639.243055555555,76.77233333333334,14.227681230158737
44639.256944444445,75.74902380952382,14.983517089947084
44639.270833333336,72.38566666666667,14.192052420162511
44639.28472222222,72.38566666666667,14.192052420162511
44639.29861111111,37,24.78
44639.3125,38,23.72
44639.32638888889,39,23
44639.34027777778,48,20.28
44639.354166666664,51,19.83
44639.368055555555,52,19.11
44639.381944444445,55,18.22
44639.395833333336,60,17.5
44639.40972222222,61,17.5
44639.42361111111,64,17.22
44639.4375,66,16.78
44639.45138888889,66,16.72
44639.46527777778,68,16.61
44639.479166666664,71,16
44639.493055555555,75,15.61
44639.506944444445,78,15.22
44639.520833333336,79,14.72
44639.53472222222,81,14.28
44639.54861111111,82,13.61
44639.5625,83,13.28
44639.57638888889,84,12.89
44639.59027777778,85,12.78
44639.604166666664,85,12.5
44639.618055555555,85,12.39
44639.631944444445,85,12
44639.645833333336,87,11.89
44639.65972222222,87,11.89
44639.67361111111,88,11.89
44639.6875,88,11.78
44639.70138888889,88,11.28
44639.71527777778,90,11.28
44639.729166666664,89,11.11
44639.743055555555,89,11.28
44639.756944444445,89,10.89
44639.770833333336,89,10.61
44639.78472222222,89,10.5
44639.79861111111,89,10.22
44639.8125,90,9.89
44639.82638888889,90,10
44639.84027777778,91,10
44639.854166666664,91,10
44639.868055555555,92,9.78
44639.881944444445,92,9.72
44639.895833333336,92,9.5
44639.90972222222,91,9.28
44639.92361111111,91,9.28
44639.9375,77.92478499278499,14.398829722222231
44639.95138888889,90,10
44639.96527777778,83,12.61
44639.979166666664,72,13.22
44639.993055555555,73,13.78
44640.006944444445,63,15
44640.020833333336,77.24433333333333,14.665665396825398
44640.03472222222,56,16.5
44640.04861111111,56,17.39
44640.0625,48,19.28
44640.07638888889,52,18.89
44640.09027777778,46,21.28
44640.104166666664,44,21.28
44640.118055555555,45,21.22
44640.131944444445,47,21.22
44640.145833333336,45,22
44640.15972222222,49,21.39
44640.17361111111,45,22.61
44640.1875,45,22.89
44640.20138888889,41,24.78
44640.21527777778,38,25.61
44640.229166666664,40,24.89
44640.243055555555,38,25.72
44640.256944444445,38,25.78
44640.270833333336,38,25.22
44640.28472222222,39,25.22
44640.29861111111,36,25.22
44640.3125,41,24.11
44640.32638888889,42,23.72
44640.34027777778,47,21.72
44640.354166666664,75.81,15.734142089947088
44640.368055555555,52,20.72
44640.381944444445,54,20.11
44640.395833333336,58,19.28
44640.40972222222,62,18.89
44640.42361111111,63,18.5
44640.4375,64,18.11
44640.45138888889,66,17.5
44640.46527777778,67,17.5
44640.479166666664,68,17.28
44640.493055555555,69,17
44640.506944444445,72,16.39
44640.520833333336,78,15.89
44640.53472222222,80,15.39
44640.54861111111,81,15.22
44640.5625,81,15
44640.57638888889,83,14.78
44640.59027777778,83,14.11
44640.604166666664,84,14.11
44640.618055555555,85,13.89
44640.631944444445,86,13.89
44640.645833333336,86,13.61
44640.65972222222,86,13.39
44640.67361111111,88,12.89
44640.6875,87,12.61
44640.70138888889,88,12.39
44640.71527777778,88,12.28
44640.729166666664,88,12.28
44640.743055555555,88,12.11
44640.756944444445,89,11.78
44640.770833333336,90,11.39
44640.78472222222,90,11.28
44640.79861111111,91,11
44640.8125,91,11.11
44640.82638888889,92,10.89
44640.84027777778,92,11
44640.854166666664,91,10.61
44640.868055555555,86.37769047619048,13.40201496722948
44640.881944444445,91,10.72
44640.895833333336,91,10.61
44640.90972222222,91,10.39
44640.92361111111,91,10.39
44640.9375,86.36769047619048,13.399814967229482
44640.95138888889,86.36769047619048,13.399814967229482
44640.96527777778,86.36769047619048,13.399814967229482
44640.979166666664,86.36769047619048,13.399814967229482
44640.993055555555,85.31099603174603,13.576474702768136
44641.006944444445,83.26336507936507,14.106229454064442
44641.020833333336,83.53203934953933,14.056178554827232
44641.03472222222,83.53203934953933,14.056178554827232
44641.04861111111,83.53203934953933,14.12007855482723
44641.0625,58,18.5
44641.07638888889,55,19
44641.09027777778,60,18.39
44641.104166666664,81.36285714285715,15.159358652170274
44641.118055555555,81.35285714285715,15.172158652170275
44641.131944444445,81.27285714285715,15.254958652170272
44641.145833333336,53,20.78
44641.15972222222,52,21.39
44641.17361111111,47,23.11
44641.1875,45,23.11
44641.20138888889,45,23.22
44641.21527777778,43,24
44641.229166666664,42,24.5
44641.243055555555,44,23.61
44641.256944444445,42,24.78
44641.270833333336,40,25.61
44641.28472222222,34,25.39
44641.29861111111,30,25.61
44641.3125,33,24.39
44641.32638888889,42,23.11
44641.34027777778,52,20.89
44641.354166666664,54,20.5
44641.368055555555,55,20.11
44641.381944444445,59,19.72
44641.395833333336,60,19.11
44641.40972222222,62,18.78
44641.42361111111,63,18.39
44641.4375,65,18.22
44641.45138888889,67,17.89
44641.46527777778,69,17.39
44641.479166666664,71,16.89
44641.493055555555,72,16.78
44641.506944444445,73,16.39
44641.520833333336,76,16.22
44641.53472222222,79,15.78
44641.54861111111,80,15.39
44641.5625,82,15.11
44641.57638888889,84,14.89
44641.59027777778,84,14.5
44641.604166666664,85,14.11
44641.618055555555,86,14.11
44641.631944444445,86,13.5
44641.645833333336,87,13.61
44641.65972222222,88,13.28
44641.67361111111,87,13
44641.6875,88,12.61
44641.70138888889,88,12.28
44641.71527777778,89,12.11
44641.729166666664,90,12.11
44641.743055555555,91,12
44641.756944444445,92,11.72
44641.770833333336,93,11.72
44641.78472222222,91,11.89
44641.79861111111,90,11.61
44641.8125,91,11.61
44641.82638888889,90,11.39
44641.84027777778,90,11.28
44641.854166666664,90,11.11
44641.868055555555,91,11.28
44641.881944444445,91,11
44641.895833333336,92,11.11
44641.90972222222,91,11.11
44641.92361111111,90,11.11
44641.9375,82.06,14.78510879227052
44641.95138888889,82.0962380952381,14.78510879227052
44641.96527777778,81.54623809523811,14.83522879227052
44641.979166666664,76,14.11
44641.993055555555,77,14.5
44642.006944444445,81.71623809523811,14.858628792270522
44642.020833333336,82.25878571428571,14.808508792270523
44642.03472222222,82.18678571428572,14.828508792270522
44642.04861111111,54,19.28
44642.0625,52,21.22
44642.07638888889,53,21
44642.09027777778,55,21
44642.104166666664,59,20.39
44642.118055555555,62,19.72
44642.131944444445,62,19.78
44642.145833333336,64,19
44642.15972222222,63,19.61
44642.17361111111,62,20.11
44642.1875,49,23.89
44642.20138888889,49,23.22
44642.21527777778,46,24.11
44642.229166666664,42,26
44642.243055555555,48,23.39
44642.256944444445,46,24.28
44642.270833333336,44,24.28
44642.28472222222,52,21.89
44642.29861111111,52,21.22
44642.3125,53,21
44642.32638888889,56,20.5
44642.34027777778,58,20.22
44642.354166666664,60,20
44642.368055555555,63,19.61
44642.381944444445,65,19.28
44642.395833333336,65,19
44642.40972222222,68,18.61
44642.42361111111,70,18.28
44642.4375,71,18.11
44642.45138888889,72,17.78
44642.46527777778,73,17.61
44642.479166666664,74,17.5
44642.493055555555,75,17.5
44642.506944444445,77,17.39
44642.520833333336,78,17.28
44642.53472222222,78,17.11
44642.54861111111,80,16.89
44642.5625,80,16.78
44642.57638888889,81,16.72
44642.59027777778,82,16.39
44642.604166666664,82,16.11
44642.618055555555,84,16
44642.631944444445,87,15.72
44642.645833333336,87,15.72
44642.65972222222,87,15.28
44642.67361111111,88,15.5
44642.6875,88,15.61
44642.70138888889,87,15.28
44642.71527777778,89,14.89
44642.729166666664,91,14.89
44642.743055555555,91,14.78
44642.756944444445,91,14.78
44642.770833333336,91,14.28
44642.78472222222,91,14.28
44642.79861111111,92,14.11
44642.8125,92,14.11
44642.82638888889,92,14.11
44642.84027777778,92,14.39
44642.854166666664,92,14.78
44642.868055555555,89,15
44642.881944444445,89,14.39
44642.895833333336,91,14.28
44642.90972222222,91,14.5
44642.92361111111,91,14.5
44642.9375,90,14.72
44642.95138888889,90,14.89
44642.96527777778,89,15.28
44642.979166666664,83,15.78
44642.993055555555,79,16.28
44643.006944444445,77,16.5
44643.020833333336,84,15.89
44643.03472222222,86,16.11
44643.04861111111,81,16.5
44643.0625,82,16.39
44643.07638888889,84,16.5
44643.09027777778,82,16.39
44643.104166666664,87,15.78
44643.118055555555,88,16
44643.131944444445,87,16
44643.145833333336,88,16.22
44643.15972222222,85,16.28
44643.17361111111,86,16.11
44643.1875,86,16
44643.20138888889,88,15.72
44643.21527777778,91,15.39
44643.229166666664,91,15.5
44643.243055555555,90,15.78
44643.256944444445,89,15.89
44643.270833333336,88,15.89
44643.28472222222,89,15.61
44643.29861111111,89,14.72
44643.3125,88.26583333333333,14.87439715030936
44643.32638888889,86,13.61
44643.34027777778,85.88849603174603,13.920994613694125
44643.354166666664,81.99316666666665,13.159898792270528
44643.368055555555,80,12.89
44643.381944444445,80,12.61
44643.395833333336,82,12.28
44643.40972222222,81,12.28
44643.42361111111,78,12.39
44643.4375,78,12.39
44643.45138888889,76,12.39
44643.46527777778,75,12.39
44643.479166666664,74,12.39
44643.493055555555,73,12.39
44643.506944444445,72,12.39
44643.520833333336,72,12.28
44643.53472222222,72,12.28
44643.54861111111,71,12.22
44643.5625,72,12
44643.57638888889,73,12
44643.59027777778,74,11.78
44643.604166666664,73,11.78
44643.618055555555,73,11.72
44643.631944444445,71,11.61
44643.645833333336,70,11.28
44643.65972222222,70,11.11
44643.67361111111,71,11
44643.6875,72,10.89
44643.70138888889,72,10.78
44643.71527777778,72,10.61
44643.729166666664,73,10.5
44643.743055555555,73,10.39
44643.756944444445,74,10.28
